B_2,B_3,B_4,B_5,B_9,B_10,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24,B_25,Class,B_6,B_7,B_8,B_11,B_12,B_13,Rotation_SPEED_SETUP,rolling_SETUP,Coolant_SETUP,Airflow_SETUP,UW_SETUP,RW_SETUP
-0.0012,-0.0004,100,518.67,14.62,21.61,1.3,47.68,521.91,2388.2,8146.41,8.4479,0.03,393,2388,100,38.69,23.2733,0,642.96,1593.1,1408.09,552.55,2388.09,9085.53,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0,-0.0005,100,518.67,14.62,21.61,1.3,47.7,521.27,2388.12,8156.3,8.4636,0.03,394,2388,100,38.81,23.3456,0,642.12,1592.33,1412.32,552.98,2388.15,9073.7,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0004,-0.0003,100,518.67,14.62,21.61,1.3,47.55,522.31,2388.07,8134.34,8.4467,0.03,393,2388,100,38.93,23.4287,0,642.33,1595.69,1410.76,553.22,2388.06,9058.44,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0009,-0.0003,100,518.67,14.62,21.61,1.3,47.47,521.44,2388.08,8137.17,8.4228,0.03,393,2388,100,38.93,23.3022,0,642.74,1592.55,1406.72,554.16,2388.08,9058.37,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0034,0.0002,100,518.67,14.62,21.61,1.3,47.52,521.9,2388.09,8135.09,8.4208,0.03,391,2388,100,38.9,23.2345,0,642.99,1595.37,1409.91,553.93,2388.11,9061.43,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0031,0.0004,100,518.67,14.62,21.61,1.3,47.39,521.56,2388.09,8135.89,8.4119,0.03,393,2388,100,38.88,23.2994,0,642.21,1585.67,1409.05,553.23,2388.08,9062.53,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0029,-0.0003,100,518.67,14.62,21.61,1.3,47.69,521.06,2388.05,8149.38,8.4455,0.03,394,2388,100,38.72,23.2033,0,642.99,1590.75,1406.01,554.13,2388.1,9064.48,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0018,-0.0002,100,518.67,14.62,21.61,1.3,47.54,522.01,2388.05,8151.44,8.4362,0.03,393,2388,100,38.88,23.2805,0,641.9,1584.69,1404.22,553.85,2388.08,9071.34,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0023,-0.0004,100,518.67,14.62,21.61,1.3,47.44,521.75,2388.08,8145.79,8.4434,0.03,394,2388,100,38.76,23.2791,0,642.85,1595.85,1415.89,553.61,2388.13,9070.55,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0,0.0001,100,518.67,14.62,21.61,1.3,47.51,521.8,2388.06,8133.9,8.4354,0.03,392,2388,100,38.88,23.2272,0,642.54,1595.45,1402.24,554.62,2388.08,9053.05,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0033,0.0005,100,518.67,14.62,21.61,1.3,47.37,521.69,2388.06,8137.73,8.3958,0.03,393,2388,100,38.98,23.2904,0,642.51,1582.46,1402.64,553.46,2388.11,9060.96,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.002,0.0,100,518.67,14.62,21.61,1.3,47.92,520.35,2388.18,8131.77,8.4873,0.03,395,2388,100,38.66,23.2115,0,642.52,1592.01,1413.11,552.45,2388.18,9056.33,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.001,0.0,100,518.67,14.62,21.61,1.3,47.76,521.28,2388.13,8139.44,8.4344,0.03,392,2388,100,38.61,23.2109,0,642.96,1586.68,1410.15,553.31,2388.19,9061.89,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0029,-0.0001,100,518.67,14.62,21.61,1.3,47.59,521.52,2388.13,8136.73,8.442,0.03,395,2388,100,38.83,23.3433,0,642.51,1596.25,1407.3,553.49,2388.13,9056.64,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0023,0.0004,100,518.67,14.62,21.61,1.3,47.55,520.98,2388.11,8137.63,8.468,0.03,394,2388,100,38.74,23.2349,0,643.05,1596.44,1410.74,553.58,2388.11,9061.54,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0007,0.0003,100,518.67,14.62,21.61,1.3,47.94,520.52,2388.09,8192.9,8.4824,0.03,397,2388,100,38.52,23.2061,1,643.29,1595.56,1421.62,552.8,2388.15,9126.88,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.003,0.0002,100,518.67,14.62,21.61,1.3,47.76,520.81,2388.1,8188.58,8.4331,0.03,393,2388,100,38.46,23.1272,1,643.4,1592.82,1414.62,552.63,2388.11,9114.56,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0013,0.0001,100,518.67,14.62,21.61,1.3,47.63,521.17,2388.16,8136.77,8.421,0.03,393,2388,100,38.78,23.2184,0,642.91,1590.54,1402.89,553.11,2388.05,9066.16,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0006,-0.0002,100,518.67,14.62,21.61,1.3,47.93,520.79,2388.13,8179.78,8.4565,0.03,394,2388,100,38.63,23.2292,1,643.1,1600.93,1413.85,553.03,2388.14,9098.21,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0022,-0.0001,100,518.67,14.62,21.61,1.3,47.71,520.53,2388.16,8174.12,8.4727,0.03,395,2388,100,38.52,23.1728,0,642.68,1595.62,1415.44,552.58,2388.1,9104.78,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0017,0.0001,100,518.67,14.62,21.61,1.3,47.63,521.24,2388.09,8138.87,8.4351,0.03,395,2388,100,38.74,23.348,0,643.42,1591.58,1414.19,553.43,2388.15,9063.38,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0021,0.0004,100,518.67,14.62,21.61,1.3,47.86,520.87,2388.14,8171.84,8.452,0.03,394,2388,100,38.65,23.1862,0,642.76,1597.23,1413.96,552.9,2388.15,9100.84,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0003,-0.0002,100,518.67,14.62,21.61,1.3,47.72,520.87,2388.11,8164.15,8.4795,0.03,394,2388,100,38.58,23.3456,0,643.1,1595.0,1415.34,552.87,2388.08,9098.15,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0003,0.0004,100,518.67,14.62,21.61,1.3,47.61,521.0,2388.1,8129.88,8.4675,0.03,395,2388,100,38.55,23.1978,0,642.85,1589.33,1408.97,553.73,2388.13,9060.32,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0009,0.0005,100,518.67,14.62,21.61,1.3,47.62,521.21,2388.16,8136.1,8.4293,0.03,393,2388,100,38.73,23.2452,0,642.76,1586.38,1409.1,553.12,2388.07,9060.0,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0004,-0.0001,100,518.67,14.62,21.61,1.3,47.9,520.55,2388.13,8168.47,8.4484,0.03,392,2388,100,38.52,23.2738,0,642.92,1595.09,1423.38,552.33,2388.14,9093.03,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0028,0.0004,100,518.67,14.62,21.61,1.3,47.76,521.05,2388.11,8165.05,8.4839,0.03,395,2388,100,38.89,23.2016,0,642.82,1596.02,1415.58,553.12,2388.13,9099.24,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0006,-0.0003,100,518.67,14.62,21.61,1.3,47.61,522.0,2388.11,8141.17,8.4445,0.03,393,2388,100,38.88,23.2837,0,642.87,1592.87,1410.28,553.68,2388.14,9056.53,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0012,0.0005,100,518.67,14.62,21.61,1.3,47.49,521.22,2388.13,8135.0,8.4201,0.03,394,2388,100,38.7,23.1463,0,642.92,1594.76,1410.54,553.96,2388.13,9053.85,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.005,-0.0002,100,518.67,14.62,21.61,1.3,47.53,521.12,2388.11,8135.56,8.4947,0.03,394,2388,100,38.84,23.2248,0,642.98,1598.53,1411.22,552.81,2388.14,9052.38,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0037,0.0002,100,518.67,14.62,21.61,1.3,47.42,520.96,2388.1,8153.18,8.4247,0.03,393,2388,100,38.89,23.1343,0,642.9,1587.82,1416.03,552.82,2388.13,9079.55,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0005,-0.0002,100,518.67,14.62,21.61,1.3,47.68,521.18,2388.13,8146.29,8.4361,0.03,394,2388,100,38.68,23.1697,0,642.81,1588.5,1422.45,552.92,2388.13,9071.14,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0001,0.0004,100,518.67,14.62,21.61,1.3,47.58,521.06,2388.07,8147.21,8.4613,0.03,393,2388,100,38.64,23.1857,0,642.77,1595.99,1409.54,553.44,2388.11,9069.89,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0013,-0.0001,100,518.67,14.62,21.61,1.3,47.66,520.99,2388.12,8154.08,8.4591,0.03,395,2388,100,38.58,23.292,0,642.79,1586.89,1418.74,553.2,2388.11,9072.23,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0008,0.0003,100,518.67,14.62,21.61,1.3,47.7,521.14,2388.06,8143.23,8.4365,0.03,394,2388,100,38.75,23.258,0,642.86,1586.42,1412.16,552.07,2388.12,9070.76,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0017,0.0004,100,518.67,14.62,21.61,1.3,47.71,521.25,2388.13,8136.08,8.4494,0.03,396,2388,100,38.79,23.157,0,643.39,1593.92,1415.12,552.87,2388.17,9062.56,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0012,-0.0001,100,518.67,14.62,21.61,1.3,47.8,520.58,2388.21,8132.62,8.4403,0.03,395,2388,100,38.65,23.2259,0,642.51,1592.29,1413.9,552.54,2388.17,9056.78,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0026,-0.0002,100,518.67,14.62,21.61,1.3,47.75,521.62,2388.09,8148.32,8.4351,0.03,395,2388,100,38.77,23.3102,0,642.61,1589.67,1414.33,553.44,2388.13,9067.35,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0026,-0.0003,100,518.67,14.62,21.61,1.3,47.58,521.13,2388.13,8147.95,8.4508,0.03,393,2388,100,38.99,23.3367,0,642.57,1596.07,1401.67,553.14,2388.14,9062.73,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0038,-0.0001,100,518.67,14.62,21.61,1.3,47.57,521.67,2388.12,8136.04,8.4105,0.03,393,2388,100,38.92,23.2483,0,642.76,1590.81,1405.7,553.14,2388.06,9063.43,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0025,-0.0002,100,518.67,14.62,21.61,1.3,47.54,521.04,2388.08,8136.99,8.4551,0.03,394,2388,100,38.73,23.2479,0,642.55,1588.12,1405.85,553.8,2388.11,9051.52,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0006,0.0001,100,518.67,14.62,21.61,1.3,47.75,520.46,2388.13,8132.88,8.4501,0.03,394,2388,100,38.72,23.299,0,643.0,1592.77,1415.12,552.87,2388.17,9050.41,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.003,0.0004,100,518.67,14.62,21.61,1.3,47.94,521.09,2388.15,8133.72,8.444,0.03,394,2388,100,38.66,23.2232,0,642.59,1592.77,1417.1,553.25,2388.14,9053.26,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0045,-0.0002,100,518.67,14.62,21.61,1.3,47.62,521.38,2388.15,8136.47,8.4926,0.03,394,2388,100,38.86,23.34,0,642.79,1599.03,1413.38,553.77,2388.11,9054.5,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0049,0.0002,100,518.67,14.62,21.61,1.3,47.41,521.42,2388.05,8145.36,8.4157,0.03,393,2388,100,38.98,23.3761,0,642.95,1598.14,1405.24,554.37,2388.07,9062.22,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0011,0.0004,100,518.67,14.62,21.61,1.3,47.59,521.17,2388.05,8147.33,8.434,0.03,392,2388,100,39.0,23.3914,0,642.4,1586.23,1406.88,553.7,2388.08,9063.64,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0022,0.0,100,518.67,14.62,21.61,1.3,47.42,521.85,2388.02,8140.66,8.4035,0.03,395,2388,100,38.83,23.311,0,642.6,1590.03,1400.78,554.35,2388.11,9067.85,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0029,0.0002,100,518.67,14.62,21.61,1.3,47.66,521.3,2388.05,8161.75,8.4813,0.03,394,2388,100,38.88,23.1859,0,642.99,1589.17,1410.96,552.82,2388.06,9084.1,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0018,0.0004,100,518.67,14.62,21.61,1.3,47.09,522.19,2387.99,8142.37,8.416,0.03,393,2388,100,39.0,23.4097,0,641.99,1582.94,1397.54,554.48,2387.99,9055.4,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0006,0.0004,100,518.67,14.62,21.61,1.3,47.77,520.96,2388.07,8166.55,8.4636,0.03,395,2388,100,38.89,23.1694,0,643.12,1592.74,1417.03,553.12,2388.09,9089.41,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0026,-0.0001,100,518.67,14.62,21.61,1.3,47.29,522.21,2388.0,8139.63,8.3725,0.03,390,2388,100,38.97,23.4618,0,642.25,1583.89,1396.89,554.39,2387.98,9061.94,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0015,-0.0002,100,518.67,14.62,21.61,1.3,47.79,521.07,2388.1,8175.26,8.4804,0.03,395,2388,100,38.65,23.2474,0,642.5962085,1590.955214,1414.136005,552.9405691,2388.16165,9094.545512,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0023,-0.0005,100,518.67,14.62,21.61,1.3,47.27,522.74,2388.03,8140.2,8.3896,0.03,392,2388,100,38.97,23.5219,0,641.99,1586.44,1397.8,554.53,2388.01,9052.76,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0006,-0.0004,100,518.67,14.62,21.61,1.3,47.8,521.06,2388.09,8174.76,8.4546,0.03,393,2388,100,38.6,23.1233,0,642.9,1590.76,1420.81,553.18,2388.09,9099.87,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0002,0.0004,100,518.67,14.62,21.61,1.3,47.76,520.93,2388.11,8178.56,8.4396,0.03,396,2388,100,38.66,23.1565,0,643.03,1597.29,1412.0,551.68,2388.03,9099.76,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0014,-0.0003,100,518.67,14.62,21.61,1.3,47.12,522.3,2388.0,8142.72,8.4028,0.03,392,2388,100,38.97,23.4911,0,642.06,1585.17,1401.86,554.71,2388.01,9057.78,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0024,-0.0002,100,518.67,14.62,21.61,1.3,47.14,522.9,2387.96,8139.81,8.4175,0.03,392,2388,100,38.97,23.492,0,641.3,1576.55,1394.52,554.75,2388.02,9059.94,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0004,-0.0004,100,518.67,14.62,21.61,1.3,47.09,522.3,2388.01,8136.13,8.4232,0.03,391,2388,100,39.07,23.3894,0,642.35,1582.6,1389.47,554.15,2388.04,9053.6,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0057,-0.0003,100,518.67,14.62,21.61,1.3,47.17,522.16,2388.02,8136.28,8.4134,0.03,392,2388,100,39.06,23.4588,0,642.2,1580.36,1388.86,554.84,2387.99,9053.93,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0035,0.0001,100,518.67,14.62,21.61,1.3,47.81,521.48,2388.09,8187.39,8.4631,0.03,393,2388,100,38.57,23.1995,1,643.3,1599.72,1420.64,552.57,2388.1,9111.55,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0002,0.0002,100,518.67,14.62,21.6,1.3,47.34,522.42,2388.02,8142.88,8.388,0.03,392,2388,100,39.04,23.513,0,641.97,1592.16,1403.56,554.74,2388.02,9058.57,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0015,0.0004,100,518.67,14.62,21.61,1.3,47.18,522.39,2388.03,8140.3,8.4304,0.03,392,2388,100,39.1,23.3949,0,641.54,1586.96,1399.19,554.41,2388.03,9063.77,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0003,-0.0005,100,518.67,14.62,21.6,1.3,47.37,522.14,2387.99,8136.7,8.4288,0.03,392,2388,100,38.95,23.3914,0,642.15,1584.59,1398.1,555.06,2387.99,9057.79,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0054,0.0,100,518.67,14.62,21.61,1.3,47.97,520.22,2388.21,8159.82,8.5031,0.03,396,2388,100,38.43,23.1405,1,643.45,1603.88,1423.47,551.14,2388.19,9075.91,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0034,0.0002,100,518.67,14.62,21.61,1.3,47.71,521.02,2388.13,8186.72,8.4479,0.03,393,2388,100,38.74,23.1172,1,642.6,1603.26,1420.86,551.69,2388.09,9117.26,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0024,-0.0002,100,518.67,14.62,21.61,1.3,47.63,520.95,2388.18,8188.49,8.4493,0.03,395,2388,100,38.5,23.1495,1,643.21,1601.95,1423.41,551.98,2388.11,9124.06,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0026,0.0005,100,518.67,14.62,21.61,1.3,47.92,520.55,2388.12,8191.47,8.4941,0.03,396,2388,100,38.61,23.2125,1,643.02,1598.22,1409.55,552.93,2388.06,9127.81,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0023,-0.0003,100,518.67,14.62,21.61,1.3,47.97,520.68,2388.16,8157.59,8.5196,0.03,394,2388,100,38.67,23.0871,1,643.03,1605.16,1422.28,552.03,2388.14,9082.27,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0029,-0.0001,100,518.67,14.62,21.61,1.3,47.97,520.65,2388.16,8202.98,8.4843,0.03,395,2388,100,38.59,23.202,1,643.17,1598.19,1421.02,552.26,2388.13,9134.3,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0008,0.0002,100,518.67,14.62,21.61,1.3,47.96,520.73,2388.17,8156.85,8.5081,0.03,395,2388,100,38.64,23.2173,1,642.75,1601.66,1418.35,552.6,2388.26,9085.17,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0019,0.0004,100,518.67,14.62,21.61,1.3,47.86,519.96,2388.17,8153.83,8.5037,0.03,395,2388,100,38.59,23.1907,1,642.9121494,1599.572106,1422.669156,551.7560426,2388.156622,9084.367114,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0012,-0.0001,100,518.67,14.62,21.61,1.3,47.58,520.73,2388.11,8153.34,8.5048,0.03,393,2388,100,38.65,23.2952,1,643.26,1584.91,1421.67,552.04,2388.14,9079.97,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0003,0.0,100,518.67,14.62,21.61,1.3,47.62,520.53,2388.09,8157.49,8.4554,0.03,395,2388,100,38.77,23.3176,0,643.1,1592.34,1422.66,552.83,2388.16,9076.86,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0004,0.0,100,518.67,14.62,21.61,1.3,47.82,520.46,2388.09,8150.5,8.4617,0.03,393,2388,100,38.82,23.278,0,643.38,1594.96,1413.52,552.64,2388.14,9078.81,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0019,0.0,100,518.67,14.62,21.61,1.3,47.8,520.91,2388.17,8152.72,8.4705,0.03,394,2388,100,39.05,23.2571,0,643.01,1592.51,1419.44,552.78,2388.13,9076.73,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0022,0.0,100,518.67,14.62,21.61,1.3,47.42,522.39,2388.03,8134.71,8.4504,0.03,393,2388,100,38.68,23.3219,0,642.67,1588.0,1402.33,554.02,2388.09,9053.91,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0018,0.0003,100,518.67,14.62,21.61,1.3,47.44,521.75,2388.06,8136.09,8.4512,0.03,393,2388,100,38.87,23.2603,0,642.58,1584.6,1403.35,553.59,2388.03,9049.69,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0019,0.0001,100,518.67,14.62,21.61,1.3,47.15,522.39,2388.0,8136.53,8.3828,0.03,391,2388,100,39.06,23.3483,0,641.97,1582.13,1399.23,554.88,2387.96,9052.66,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0005,-0.0001,100,518.67,14.62,21.61,1.3,47.34,522.43,2388.04,8140.75,8.3879,0.03,392,2388,100,39.06,23.319,0,642.62,1581.51,1402.99,554.3,2387.99,9056.86,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0023,0.0003,100,518.67,14.62,21.61,1.3,47.68,521.29,2388.08,8161.16,8.4471,0.03,394,2388,100,38.79,23.3256,0,642.9,1589.53,1413.12,553.18,2388.08,9082.1,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.002,0.0001,100,518.67,14.62,21.61,1.3,47.25,522.47,2388.0,8141.51,8.4055,0.03,393,2388,100,39.24,23.4396,0,641.32,1581.1,1403.52,554.3,2388.03,9055.3,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0015,0.0004,100,518.67,14.62,21.61,1.3,47.34,522.24,2388.07,8147.63,8.4226,0.03,393,2388,100,39.0,23.3125,0,642.73,1589.36,1403.55,554.14,2388.09,9064.35,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0021,0.0005,100,518.67,14.62,21.61,1.3,47.38,521.73,2388.1,8139.65,8.4366,0.03,393,2388,100,38.89,23.3641,0,642.07,1593.8,1403.69,553.79,2388.08,9064.11,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.001,-0.0003,100,518.67,14.62,21.61,1.3,47.27,521.77,2388.11,8140.41,8.3903,0.03,394,2388,100,38.9,23.3873,0,641.99,1591.21,1405.3,553.29,2388.1,9059.17,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0008,0.0002,100,518.67,14.62,21.61,1.3,47.45,521.94,2388.13,8130.93,8.4288,0.03,393,2388,100,38.87,23.3018,0,642.63,1591.94,1405.69,553.15,2388.03,9064.94,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0009,-0.0005,100,518.67,14.62,21.61,1.3,47.49,521.55,2388.01,8144.83,8.4189,0.03,394,2388,100,39.03,23.472,0,641.97,1579.81,1407.64,554.43,2388.03,9060.69,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0033,0.0002,100,518.67,14.62,21.61,1.3,47.39,522.04,2388.08,8145.29,8.4609,0.03,391,2388,100,38.98,23.3049,0,642.1,1595.73,1399.13,553.06,2388.06,9060.64,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0034,0.0006,100,518.67,14.62,21.61,1.3,47.68,521.44,2388.03,8144.16,8.4513,0.03,392,2388,100,39.03,23.2668,0,642.54,1588.54,1407.06,553.54,2388.05,9060.39,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0017,-0.0003,100,518.67,14.62,21.61,1.3,47.33,521.83,2388.09,8139.68,8.4267,0.03,393,2388,100,38.95,23.2544,0,642.58,1595.96,1402.37,553.88,2387.98,9064.41,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0015,-0.0003,100,518.67,14.62,21.61,1.3,47.16,521.95,2388.01,8141.8,8.3913,0.03,393,2388,100,38.93,23.3294,0,642.41,1586.33,1403.27,553.74,2388.05,9059.17,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0017,0.0002,100,518.67,14.62,21.6,1.3,47.3,522.48,2387.98,8144.59,8.4253,0.03,391,2388,100,38.87,23.4322,0,642.6183446,1590.783622,1398.643958,553.839926,2388.025188,9057.433839,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0008,0.0005,100,518.67,14.62,21.61,1.3,47.49,521.47,2388.08,8136.19,8.4493,0.03,393,2388,100,38.65,23.3838,0,642.34,1589.76,1406.41,554.12,2388.06,9062.9,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
0.0012,0.0002,100,518.67,14.62,21.61,1.3,47.55,521.63,2388.08,8140.26,8.4078,0.03,393,2388,100,38.84,23.3882,0,642.37,1593.96,1409.63,553.82,2388.07,9060.16,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0049,-0.0001,100,518.67,14.62,21.61,1.3,47.5,521.59,2388.1,8148.09,8.4559,0.03,394,2388,100,38.81,23.4572,0,642.7647268,1597.497781,1404.30004,553.4482619,2388.084678,9060.515547,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0022,-0.0004,100,518.67,14.62,21.61,1.3,47.39,522.19,2388.04,8140.66,8.4255,0.03,390,2388,100,38.86,23.2909,0,642.21,1587.36,1405.78,553.52,2387.98,9062.18,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0014,0.0003,100,518.67,14.62,21.61,1.3,47.41,521.61,2388.04,8142.27,8.4179,0.03,393,2388,100,38.84,23.2739,0,642.82,1587.87,1403.56,552.75,2388.02,9067.0,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
-0.0017,0.0,100,518.67,14.62,21.61,1.3,47.48,521.7,2388.08,8147.5,8.432,0.03,392,2388,100,38.77,23.2928,0,643.0,1590.6,1409.38,553.97,2388.06,9062.41,4271.830986,-40.84507042,31.97183099,7.629577465,3246.478873,4229.577465
